267	-1.64313e-10 0.000348635 0.00115901 1.06422e-11 
268	-1.6627e-10 0.000348118 0.00115985 7.74492e-12 
269	-1.7124e-10 0.000346956 0.00115462 3.41283e-13 
270	-1.74767e-10 0.000346589 0.00114709 -4.96103e-12 
271	-1.67817e-10 0.000345899 0.00114984 4.53504e-12 
272	-1.69644e-10 0.000345287 0.00114545 1.73128e-12 
273	-1.70463e-10 0.000344783 0.00114483 2.11164e-13 
274	-1.77511e-10 0.000344102 0.00114163 -1.00298e-11 
275	-1.77404e-10 0.000343371 0.00114312 -1.02072e-11 
276	-1.74288e-10 0.000342937 0.00114392 -6.07103e-12 
277	-1.69012e-10 0.000342317 0.00114179 1.02163e-12 
278	-1.94823e-10 0.000341823 0.00113283 -3.53804e-11 
279	-1.85423e-10 0.000340996 0.00113627 -2.25662e-11 
280	-1.90465e-10 0.000340461 0.00113194 -2.98637e-11 
281	-1.92887e-10 0.000339678 0.00113645 -3.36052e-11 
282	-1.91536e-10 0.000338772 0.00111723 -3.19712e-11 
283	-2.10007e-10 0.000338327 0.00112676 -5.82256e-11 
284	-1.96399e-10 0.000337849 0.00111444 -3.92392e-11 
285	-1.94827e-10 0.000337056 0.00111774 -3.76903e-11 
286	-2.01398e-10 0.000336842 0.00110913 -4.69768e-11 
287	-2.10529e-10 0.000335653 0.00110833 -6.06208e-11 
288	-2.05311e-10 0.000335482 0.00110813 -5.31778e-11 
289	-2.05844e-10 0.00033446 0.00111135 -5.47113e-11 
290	-2.07215e-10 0.000334208 0.00109722 -5.66516e-11 
291	-2.0797e-10 0.000332911 0.00108834 -5.86636e-11 
292	-2.27946e-10 0.00033269 0.00108026 -8.64312e-11 
293	-2.19404e-10 0.000331747 0.00109007 -7.53332e-11 
294	-2.10982e-10 0.000331353 0.00108379 -6.3524e-11 
295	-2.26558e-10 0.000330142 0.00107927 -8.62006e-11 
296	-2.17659e-10 0.000329592 0.0010752 -7.38176e-11 
297	-2.2491e-10 0.000328428 0.0010734 -8.46284e-11 
298	-2.19186e-10 0.000328162 0.00109121 -7.66344e-11 
299	-2.38994e-10 0.000327105 0.00106761 -1.05055e-10 
300	-2.33385e-10 0.000326424 0.00108093 -9.73918e-11 
301	-2.34547e-10 0.000324492 0.00103322 -1.00022e-10 
302	-2.43153e-10 0.000324718 0.00109734 -1.11781e-10 
303	-2.30982e-10 0.000324133 0.00105715 -9.53518e-11 
304	-2.41248e-10 0.000324033 0.00110714 -1.09557e-10 
305	-2.40784e-10 0.00032334 0.00108679 -1.09434e-10 
306	-2.43497e-10 0.000322776 0.0011065 -1.13631e-10 
307	-2.36201e-10 0.000321082 0.0010109 -1.05264e-10 
308	-2.34034e-10 0.000321808 0.00112123 -1.02135e-10 
309	-2.45196e-10 0.000321167 0.00110188 -1.18245e-10 
310	-2.32112e-10 0.000320683 0.00111398 -1.00763e-10 
311	-2.30066e-10 0.000320527 0.00109865 -9.77356e-11 
312	-2.22825e-10 0.00032 0.00114453 -8.78018e-11 
313	-2.50203e-10 0.000320706 0.00116091 -1.24392e-10 
314	-2.25613e-10 0.000319519 0.00115636 -9.02043e-11 
315	-2.31099e-10 0.000319564 0.00114344 -9.68087e-11 
316	-2.22745e-10 0.000318802 0.00117167 -8.57187e-11 
317	-2.54979e-10 0.000319629 0.00118223 -1.29523e-10 
318	-2.21859e-10 0.000318525 0.00118555 -8.42861e-11 
319	-2.37717e-10 0.000317615 0.00113445 -1.06391e-10 
320	-2.43577e-10 0.000317765 0.00119929 -1.14817e-10 
321	-2.26313e-10 0.000317489 0.00117409 -9.00588e-11 
322	-2.53357e-10 0.00031687 0.00114984 -1.28751e-10 
323	-2.45375e-10 0.000316011 0.00111679 -1.17877e-10 
324	-2.49026e-10 0.000316321 0.00116762 -1.23031e-10 
325	-2.19434e-10 0.000315829 0.0011461 -8.18944e-11 
326	-2.29298e-10 0.000314171 0.00109166 -9.68744e-11 
327	-2.5591e-10 0.000314646 0.00112272 -1.34121e-10 
328	-2.4943e-10 0.000314019 0.00111034 -1.25539e-10 
329	-2.37344e-10 0.000313709 0.00110282 -1.0904e-10 
330	-2.55274e-10 0.000312365 0.00105489 -1.35044e-10 
331	-2.57583e-10 0.000312034 0.00106451 -1.38999e-10 
332	-2.43486e-10 0.000311524 0.00105507 -1.19906e-10 
333	-2.44196e-10 0.000310701 0.00104114 -1.21775e-10 
334	-2.83463e-10 0.000310665 0.0010584 -1.76711e-10 
335	-2.72446e-10 0.000310678 0.00107491 -1.61704e-10 
336	-2.77907e-10 0.000310002 0.00103299 -1.6977e-10 
337	-2.82907e-10 0.000309773 0.00105929 -1.77043e-10 
338	-2.89422e-10 0.000309605 0.00105639 -1.86194e-10 
339	-3.01687e-10 0.000309196 0.00106302 -2.03606e-10 
340	-2.876e-10 0.000308507 0.00102662 -1.84518e-10 
341	-2.98255e-10 0.000308178 0.00103767 -1.99797e-10 
342	-3.02541e-10 0.000307667 0.00104506 -2.06037e-10 
343	-3.31843e-10 0.000307644 0.00103874 -2.47196e-10 
344	-3.18555e-10 0.000306271 0.00100199 -2.29827e-10 
345	-3.02261e-10 0.000306334 0.00103439 -2.06731e-10 
346	-3.08761e-10 0.000304906 0.000981312 -2.17474e-10 
347	-3.40976e-10 0.000305704 0.00102748 -2.6189e-10 
348	-3.12732e-10 0.000304465 0.00101775 -2.23389e-10 
349	-3.17138e-10 0.000304636 0.00101243 -2.29126e-10 
350	-3.12621e-10 0.000303247 0.000988662 -2.24206e-10 
351	-3.28167e-10 0.000303278 0.000988561 -2.45389e-10 
352	-2.89257e-10 0.000301418 0.000964556 -1.92767e-10 
353	-3.03924e-10 0.000301468 0.000967533 -2.12532e-10 
354	-2.95232e-10 0.000300464 0.000961982 -2.01407e-10 
355	-3.07116e-10 0.000299642 0.00091179 -2.18183e-10 
356	-2.70306e-10 0.000297815 0.000918086 -1.67985e-10 
357	-2.93572e-10 0.000298746 0.000945862 -1.9941e-10 
358	-3.01915e-10 0.000297035 0.000914952 -2.12816e-10 
359	-3.03036e-10 0.00029684 0.00088639 -2.14258e-10 
360	-2.75566e-10 0.000295698 0.000917662 -1.76616e-10 
361	-3.00522e-10 0.000295713 0.000900702 -2.11977e-10 
362	-2.85998e-10 0.000293771 0.000861662 -1.93087e-10 
363	-2.84958e-10 0.000293919 0.00089227 -1.91226e-10 
364	-2.95083e-10 0.000292975 0.000888464 -2.06062e-10 
365	-2.94571e-10 0.000292414 0.000871076 -2.0508e-10 
366	-2.95382e-10 0.000291016 0.000842527 -2.07589e-10 
367	-2.74148e-10 0.000290784 0.000893916 -1.77599e-10 
368	-2.88052e-10 0.000290591 0.00087151 -1.96336e-10 
369	-2.9274e-10 0.000290096 0.000881952 -2.03144e-10 
370	-3.14111e-10 0.000289988 0.000901104 -2.32684e-10 
371	-2.79497e-10 0.000288758 0.000869577 -1.85045e-10 
372	-2.94457e-10 0.000288331 0.000856831 -2.05198e-10 
373	-2.88214e-10 0.000288138 0.000909081 -1.9575e-10 
374	-2.9703e-10 0.000287787 0.000862554 -2.08972e-10 
375	-2.88207e-10 0.000287468 0.000921872 -1.96956e-10 
376	-3.02821e-10 0.000287287 0.000889472 -2.16196e-10 
377	-2.77338e-10 0.000286013 0.000873279 -1.79506e-10 
378	-3.05551e-10 0.000286261 0.000872566 -2.19516e-10 
379	-2.85503e-10 0.00028576 0.000938234 -1.91451e-10 
380	-3.02153e-10 0.000284891 0.000847007 -2.13797e-10 
381	-2.74653e-10 0.000284084 0.000882859 -1.75799e-10 
382	-3.04093e-10 0.000284416 0.000893975 -2.17841e-10 
383	-2.85555e-10 0.000283819 0.000928031 -1.90943e-10 
384	-2.99796e-10 0.000283089 0.000856569 -2.10009e-10 
385	-2.77978e-10 0.000282666 0.000900528 -1.80923e-10 
386	-3.11047e-10 0.000283163 0.000889759 -2.25498e-10 
387	-2.78962e-10 0.000281601 0.0008948 -1.81602e-10 
388	-2.81161e-10 0.000281865 0.00086859 -1.82466e-10 
389	-2.79157e-10 0.000280712 0.000867501 -1.81079e-10 
390	-3.06466e-10 0.000281212 0.000866173 -2.20373e-10 
391	-2.67419e-10 0.000279515 0.000855248 -1.65908e-10 
392	-2.80132e-10 0.000280099 0.000871703 -1.80559e-10 
393	-2.82968e-10 0.000278585 0.000836609 -1.854e-10 
394	-2.95382e-10 0.000279189 0.000865583 -2.03075e-10 
395	-2.69432e-10 0.000277101 0.000809677 -1.69701e-10 
396	-2.91477e-10 0.000277165 0.000836041 -1.97322e-10 
397	-2.8399e-10 0.000276835 0.000844077 -1.87013e-10 
398	-2.96191e-10 0.00027584 0.000797065 -2.04532e-10 
399	-2.8237e-10 0.000275275 0.00081205 -1.85871e-10 
400	-2.94806e-10 0.000274946 0.000828268 -2.02078e-10 
401	-2.79082e-10 0.000273739 0.000778689 -1.80694e-10 
402	-2.88024e-10 0.000273418 0.000789635 -1.92463e-10 
403	-2.93306e-10 0.000274525 0.000865834 -1.98511e-10 
404	-2.88082e-10 0.000272975 0.000816895 -1.91837e-10 
405	-2.94597e-10 0.000272414 0.000781555 -2.00803e-10 
406	-2.86965e-10 0.000272444 0.000831517 -1.88782e-10 
407	-3.10415e-10 0.000273014 0.000836489 -2.21928e-10 
408	-2.89016e-10 0.000271281 0.000809679 -1.90948e-10 
409	-2.99218e-10 0.000271856 0.0008264 -2.04657e-10 
410	-2.90302e-10 0.000270932 0.000827266 -1.93176e-10 
411	-3.04236e-10 0.000272371 0.000854992 -2.13144e-10 
412	-2.94681e-10 0.000271253 0.000864886 -2.028e-10 
413	-3.04268e-10 0.000271122 0.000794573 -2.16965e-10 
414	-2.84873e-10 0.000269724 0.000794825 -1.92517e-10 
415	-2.95514e-10 0.000270095 0.000794027 -2.07309e-10 
416	-2.8411e-10 0.000269113 0.000805313 -1.92223e-10 
417	-3.15353e-10 0.000269754 0.00081383 -2.34259e-10 
418	-2.85194e-10 0.000268622 0.000813977 -1.92421e-10 
419	-3.14731e-10 0.000269169 0.000796825 -2.33027e-10 
420	-2.97361e-10 0.000268284 0.000830042 -2.0941e-10 
421	-3.20431e-10 0.000268463 0.000780179 -2.42493e-10 
422	-2.79789e-10 0.000266316 0.000744106 -1.88688e-10 
423	-3.34599e-10 0.000268465 0.000835509 -2.63651e-10 
424	-2.99221e-10 0.00026668 0.000791481 -2.16974e-10 
425	-3.35372e-10 0.000266889 0.000766922 -2.65921e-10 
426	-3.11291e-10 0.000265749 0.000763959 -2.34183e-10 
